,Country,Crop,Model_Type,R2
1488,Senegal,"Rice, paddy",mir_0.3_lasso_400,0.48396933153366695
1489,Senegal,Sweet potatoes,mir_0.5_classic_linear_regression,0.520779922352048
1490,Senegal,Tomatoes,mir_0.3_lasso_0.02,0.7528060931496842
1491,Seychelles,Avocados,mir_0.4_classic_linear_regression,0.7145991474184483
1492,Seychelles,Bananas,mir_0.4_classic_linear_regression,0.6589720956552063
1493,Seychelles,Cassava,mir_0.5_classic_linear_regression,-0.030148283559381372
1494,Seychelles,Oranges,mir_0.3_lasso_400,0.5339786686761816
1495,Seychelles,Tea,mir_0.4_lasso_0.02,0.6370400858423804
1496,Seychelles,Tomatoes,mir_0.4_lasso_400,0.7278085516728598
1497,Sierra Leone,Cassava,mir_0.4_classic_linear_regression,0.7257295782969095
1498,Sierra Leone,Cereals (Rice Milled Eqv),mir_0.3_lasso_100,0.7690845068472644
1499,Sierra Leone,"Cocoa, beans",mir_0.5_classic_linear_regression,0.5772712013547918
1500,Sierra Leone,"Coffee, green",mir_0.5_classic_linear_regression,0.3486342077408767
1501,Sierra Leone,Maize,lasso_0.8,0.5521624671193022
1502,Sierra Leone,"Oil, palm",mir_0.3_lasso_0.5,0.4508240545668962
1503,Sierra Leone,"Peas, dry",mir_0.3_lasso_400,0.4661748259189429
1504,Sierra Leone,"Rice, paddy",mir_0.5_classic_linear_regression,0.4829394275782857
1505,Sierra Leone,Sesame seed,mir_0.4_classic_linear_regression,0.6169045287494539
1506,Sierra Leone,Sweet potatoes,mir_0.4_classic_linear_regression,0.6359415044819907
1507,Sierra Leone,Tomatoes,mir_0.4_classic_linear_regression,0.4903476744771441
1508,Singapore,Cassava,mir_0.4_classic_linear_regression,0.5915289294700508
1509,Singapore,Sweet potatoes,mir_0.3_lasso_200,0.4644451998337281
1510,Singapore,"Tobacco, unmanufactured",mir_0.4_classic_linear_regression,0.6372505738927783
1511,Solomon Islands,Bananas,mir_0.4_lasso_400,0.5712948836028713
1512,Solomon Islands,Cassava,mir_0.4_classic_linear_regression,0.7063459378769134
1513,Solomon Islands,Cereals (Rice Milled Eqv),mir_0.4_classic_linear_regression,0.5666754686639022
1514,Solomon Islands,"Cocoa, beans",lasso_0.5,0.45800759629175947
1515,Solomon Islands,"Oil, palm",mir_0.4_classic_linear_regression,0.37299822849222275
1516,Solomon Islands,"Rice, paddy",mir_0.4_classic_linear_regression,0.6601826227856229
1517,Solomon Islands,Sweet potatoes,mir_0.2_lasso_200,0.4656461081219361
1518,Solomon Islands,"Tobacco, unmanufactured",mir_0.2_lasso_400,0.43630332015815243
1519,Solomon Islands,Yams,mir_0.3_lasso_400,0.5267580298183214
1520,Somalia,Bananas,mir_0.4_lasso_400,0.3875542438208722
1521,Somalia,"Beans, dry",mir_0.5_lasso_0.02,0.4587626130935881
1522,Somalia,Cassava,mir_0.5_classic_linear_regression,0.2477433264270401
1523,Somalia,Cereals (Rice Milled Eqv),mir_0.3_lasso_400,0.6002490531293043
1524,Somalia,Maize,mir_0.3_lasso_200,0.5110027556082276
1525,Somalia,Oranges,mir_0.4_classic_linear_regression,0.5001955008060261
1526,Somalia,Sesame seed,mir_0.4_classic_linear_regression,0.6250453611741681
1527,Somalia,Sugar cane,lasso_0.8,0.6631617136465131
1528,Somalia,Sweet potatoes,mir_0.4_lasso_400,0.5153173432432747
1529,Somalia,"Tobacco, unmanufactured",mir_0.3_classic_linear_regression,0.5848853504682415
1530,South Africa,Apples,mir_0.5_classic_linear_regression,0.5817702362827608
1531,South Africa,Avocados,lasso_50,0.49346795657164233
1532,South Africa,Bananas,mir_0.2_lasso_400,0.23414059127336306
1533,South Africa,Barley,mir_0.4_classic_linear_regression,0.6377117650411391
1534,South Africa,"Beans, dry",classic_linear_regression,0.5731158898932811
1535,South Africa,Cereals (Rice Milled Eqv),lasso_0.02,0.43461780574777686
1536,South Africa,Grapes,mir_0.4_classic_linear_regression,0.4036151277424066
1537,South Africa,Maize,mir_0.3_lasso_400,0.5029730096804748
1538,South Africa,Oranges,mir_0.4_classic_linear_regression,0.37104945885813445
1539,South Africa,"Peas, dry",mir_0.4_classic_linear_regression,0.6794487574857209
1540,South Africa,Potatoes,mir_0.5_classic_linear_regression,0.6640740934071876
1541,South Africa,"Rice, paddy",mir_0.4_classic_linear_regression,0.6646116334848636
1542,South Africa,Rye,mir_0.3_lasso_400,0.4979518193389313
1543,South Africa,Soybeans,mir_0.4_lasso_400,0.3001541418422975
1544,South Africa,Sugar cane,mir_0.3_lasso_400,0.5428452459687699
1545,South Africa,Sunflower seed,lasso_400,0.6416269965509288
1546,South Africa,Sweet potatoes,mir_0.3_lasso_400,0.8491216557075025
1547,South Africa,Tea,mir_0.4_classic_linear_regression,0.687215016978028
1548,South Africa,"Tobacco, unmanufactured",mir_0.3_lasso_400,0.6594707854171835
1549,South Africa,Tomatoes,mir_0.5_lasso_0.02,0.06946681421651968
1550,South Africa,Wheat,mir_0.5_classic_linear_regression,0.4293352004119195
1551,Spain,Apples,mir_0.5_classic_linear_regression,0.7620972145530717
1552,Spain,Avocados,mir_0.3_lasso_400,0.44376811562309326
1553,Spain,Bananas,mir_0.4_classic_linear_regression,0.49183156817759
1554,Spain,Barley,mir_0.3_lasso_400,0.7110788783033355
1555,Spain,"Beans, dry",mir_0.4_lasso_0.02,0.5913343620719638
1556,Spain,Cereals (Rice Milled Eqv),lasso_0.02,0.3889002205705977
1557,Spain,Grapes,lasso_0.02,0.6598870767828113
1558,Spain,Maize,mir_0.4_classic_linear_regression,0.6153199201128308
1559,Spain,Oranges,mir_0.4_classic_linear_regression,0.563535663171894
1560,Spain,"Peas, dry",mir_0.2_lasso_8,0.3874126163464192
1561,Spain,Potatoes,lasso_0.02,0.6417208397025487
1562,Spain,"Rice, paddy",mir_0.3_lasso_20,0.5344569448763927
1563,Spain,Rye,mir_0.4_lasso_400,0.33501172702685245
1564,Spain,Sugar beet,mir_0.3_lasso_0.02,0.7764025119244422
1565,Spain,Sugar cane,mir_0.2_lasso_30,0.5002481037906158
1566,Spain,Sunflower seed,mir_0.4_classic_linear_regression,0.5633345589940787
1567,Spain,Sweet potatoes,mir_0.3_lasso_400,0.6562169599625449
1568,Spain,"Tobacco, unmanufactured",mir_0.3_lasso_400,0.29707784715881635
1569,Spain,Tomatoes,mir_0.5_classic_linear_regression,0.17634238333616725
1570,Spain,Wheat,mir_0.3_lasso_100,0.7194480717610194
1571,Sri Lanka,"Beans, dry",mir_0.4_classic_linear_regression,0.32418971357661297
1572,Sri Lanka,"Cashew nuts, with shell",mir_0.3_lasso_400,0.4375006536480245
1573,Sri Lanka,Cassava,mir_0.4_classic_linear_regression,0.6693716286928761
1574,Sri Lanka,Cereals (Rice Milled Eqv),mir_0.4_classic_linear_regression,0.6165168867591234
1575,Sri Lanka,"Cocoa, beans",mir_0.3_lasso_20,0.6553018882007977
1576,Sri Lanka,"Coffee, green",mir_0.2_lasso_400,0.27806298241858474
1577,Sri Lanka,Maize,mir_0.4_classic_linear_regression,0.6083216955297663
1578,Sri Lanka,Oranges,mir_0.4_classic_linear_regression,0.7407870608529679
1579,Sri Lanka,Potatoes,mir_0.4_classic_linear_regression,0.4065710647007912
1580,Sri Lanka,"Rice, paddy",mir_0.5_classic_linear_regression,0.6542897150093557
1581,Sri Lanka,Sesame seed,mir_0.3_lasso_400,0.5536349235575826
1582,Sri Lanka,Soybeans,mir_0.5_classic_linear_regression,0.3626583727609818
1583,Sri Lanka,Sugar cane,lasso_0.8,0.47039360603837077
1584,Sri Lanka,Sweet potatoes,mir_0.4_classic_linear_regression,0.6801827012683777
1585,Sri Lanka,Tea,mir_0.4_lasso_200,0.3412982433552676
1586,Sri Lanka,"Tobacco, unmanufactured",mir_0.4_lasso_400,0.5773280138114989
1587,Sri Lanka,Tomatoes,mir_0.2_lasso_400,0.4306141486674515
1588,Suriname,Bananas,mir_0.4_classic_linear_regression,0.4116516520417699
1589,Suriname,Cassava,lasso_0.5,0.42573570039929887
1590,Suriname,Cereals (Rice Milled Eqv),mir_0.3_lasso_400,0.5119658868758148
1591,Suriname,"Cocoa, beans",mir_0.4_classic_linear_regression,0.6761867068413889
1592,Suriname,"Coffee, green",lasso_0.5,0.6500531349124787
1593,Suriname,Maize,mir_0.2_lasso_400,0.6271849028284224
1594,Suriname,Oranges,mir_0.4_classic_linear_regression,0.552375175030769
1595,Suriname,"Rice, paddy",mir_0.4_lasso_400,0.3377299222987761
1596,Suriname,Soybeans,mir_0.3_lasso_400,0.6392636928720833
1597,Suriname,Sugar cane,lasso_0.5,0.3289509418800056
1598,Suriname,Sweet potatoes,mir_0.4_lasso_0.02,0.3343183552968848
1599,Suriname,Tomatoes,lasso_0.8,0.6358520399530408
1600,Sweden,Apples,mir_0.3_lasso_400,0.6190011031166782
1601,Sweden,Barley,mir_0.5_classic_linear_regression,0.7986465380252785
1602,Sweden,Cereals (Rice Milled Eqv),lasso_0.02,0.6092574215810086
1603,Sweden,"Peas, dry",mir_0.5_classic_linear_regression,0.7646295314157467
1604,Sweden,Potatoes,mir_0.4_lasso_400,0.4725555882406921
1605,Sweden,Rapeseed,mir_0.4_lasso_400,0.38213755991961307
1606,Sweden,Rye,mir_0.4_classic_linear_regression,0.5026266594363953
1607,Sweden,Sugar beet,mir_0.4_lasso_400,0.35751703985202765
1608,Sweden,Tomatoes,mir_0.2_lasso_400,0.16031951747399198
1609,Sweden,Wheat,mir_0.4_classic_linear_regression,0.7005980745398928
1610,Switzerland,Apples,mir_0.3_lasso_400,0.6064640314174863
1611,Switzerland,Barley,mir_0.2_classic_linear_regression,0.5543869537031085
1612,Switzerland,Cereals (Rice Milled Eqv),mir_0.3_lasso_20,0.572081913664032
1613,Switzerland,Grapes,mir_0.5_classic_linear_regression,0.1671967263083295
1614,Switzerland,Maize,lasso_400,0.45982956931391883
1615,Switzerland,Potatoes,mir_0.5_classic_linear_regression,0.65014622643639
1616,Switzerland,Rapeseed,mir_0.4_lasso_100,0.5962709277700863
1617,Switzerland,Rye,mir_0.5_classic_linear_regression,0.6832160223298636
1618,Switzerland,Sugar beet,lasso_0.8,0.4533741156420459
1619,Switzerland,"Tobacco, unmanufactured",mir_0.5_classic_linear_regression,0.587739947952191
1620,Switzerland,Tomatoes,lasso_0.02,0.5815591589473892
1621,Switzerland,Wheat,mir_0.3_lasso_8,0.6116700616594031
1622,Thailand,Bananas,mir_0.4_classic_linear_regression,0.6616798260969039
1623,Thailand,"Beans, dry",mir_0.2_lasso_400,0.5135311524682404
1624,Thailand,"Cashew nuts, with shell",mir_0.4_lasso_400,0.2869458174404981
1625,Thailand,Cassava,mir_0.4_classic_linear_regression,0.2792794843776011
1626,Thailand,Cereals (Rice Milled Eqv),mir_0.4_classic_linear_regression,0.5941924520388122
1627,Thailand,"Coffee, green",mir_0.2_lasso_400,0.30881120058671596
1628,Thailand,Grapes,lasso_0.8,0.520600748004231
1629,Thailand,Maize,mir_0.3_lasso_400,0.46267905321089253
1630,Thailand,"Oil, palm",mir_0.5_lasso_0.02,-0.21435136879681016
1631,Thailand,Oranges,mir_0.5_classic_linear_regression,0.5663374364204213
1632,Thailand,Potatoes,mir_0.3_lasso_30,0.5924383033907066
1633,Thailand,"Rice, paddy",mir_0.3_lasso_400,0.6571365329802337
1634,Thailand,Sesame seed,mir_0.3_lasso_400,0.626855538549072
1635,Thailand,Soybeans,mir_0.4_classic_linear_regression,0.48464234684206564
1636,Thailand,Sugar cane,mir_0.5_classic_linear_regression,0.07325997513897475
1637,Thailand,"Tobacco, unmanufactured",mir_0.4_lasso_30,0.779106666633325
1638,Thailand,Tomatoes,lasso_0.8,0.3073285551619259
1639,Togo,Bananas,mir_0.4_classic_linear_regression,0.7185318346134242
1640,Togo,"Beans, dry",mir_0.4_classic_linear_regression,0.1287161859649001
1641,Togo,Cassava,mir_0.4_classic_linear_regression,0.6680439894823413
1642,Togo,Cereals (Rice Milled Eqv),mir_0.4_lasso_0.8,0.5782010757311831
1643,Togo,"Cocoa, beans",mir_0.3_lasso_400,0.4357600628278988
1644,Togo,"Coffee, green",mir_0.3_lasso_400,0.7459429555393358
1645,Togo,Maize,mir_0.4_classic_linear_regression,0.5633820040611996
1646,Togo,"Oil, palm",mir_0.4_classic_linear_regression,0.668814898157876
1647,Togo,Oranges,mir_0.4_classic_linear_regression,0.5373912545556341
1648,Togo,"Rice, paddy",mir_0.3_lasso_400,0.45191473632885415
1649,Togo,Sesame seed,lasso_0.5,0.44887932365907013
1650,Togo,Sweet potatoes,mir_0.4_classic_linear_regression,0.46524485560910545
1651,Togo,"Tobacco, unmanufactured",mir_0.4_lasso_0.02,0.6013272769713056
1652,Togo,Tomatoes,lasso_400,0.7120935028205436
1653,Togo,Yams,mir_0.4_classic_linear_regression,0.4570272397391897
1654,Tonga,Bananas,mir_0.4_lasso_0.02,0.6301658494643871
1655,Tonga,Cassava,mir_0.3_lasso_400,0.5908060009823864
1656,Tonga,Oranges,mir_0.5_classic_linear_regression,0.636523386086066
1657,Tonga,Sweet potatoes,mir_0.4_lasso_400,0.3457737782258802
1658,Tonga,Tomatoes,mir_0.5_classic_linear_regression,0.3218616567137057
1659,Tonga,Yams,mir_0.4_lasso_0.02,0.5545259051622516
1660,Trinidad and Tobago,Avocados,lasso_0.8,0.5546173470604794
1661,Trinidad and Tobago,Bananas,mir_0.4_classic_linear_regression,0.7094317865146629
1662,Trinidad and Tobago,Cassava,mir_0.4_classic_linear_regression,0.44306933295738604
1663,Trinidad and Tobago,Cereals (Rice Milled Eqv),mir_0.3_lasso_200,0.49906970186754285
1664,Trinidad and Tobago,"Cocoa, beans",mir_0.3_lasso_400,0.41897449279123655
1665,Trinidad and Tobago,"Coffee, green",mir_0.3_classic_linear_regression,0.5122142028444812
1666,Trinidad and Tobago,Maize,lasso_0.5,0.5416566121994495
1667,Trinidad and Tobago,Oranges,mir_0.3_lasso_200,0.5356223282425849
1668,Trinidad and Tobago,"Rice, paddy",lasso_0.8,0.5018397483781951
1669,Trinidad and Tobago,Sweet potatoes,mir_0.4_lasso_400,0.3431647436659023
1670,Trinidad and Tobago,"Tobacco, unmanufactured",mir_0.4_classic_linear_regression,0.6324619812028698
1671,Trinidad and Tobago,Tomatoes,mir_0.4_classic_linear_regression,0.7441828140516065
1672,Trinidad and Tobago,Yams,mir_0.3_lasso_20,0.5904551888291578
1673,Tunisia,Apples,mir_0.4_lasso_20,0.3395091559299632
1674,Tunisia,Barley,mir_0.3_lasso_400,0.7363198662090459
1675,Tunisia,Cereals (Rice Milled Eqv),mir_0.3_lasso_2,0.7319021738846614
1676,Tunisia,Grapes,mir_0.3_lasso_400,0.5651065813536589
1677,Tunisia,Oranges,lasso_0.8,0.5042047761949283
1678,Tunisia,Potatoes,mir_0.3_lasso_400,0.45292833349838924
1679,Tunisia,Sugar beet,mir_0.3_lasso_50,0.5558641614780354
1680,Tunisia,"Tobacco, unmanufactured",mir_0.4_lasso_400,0.6428559010842783
1681,Tunisia,Tomatoes,mir_0.4_classic_linear_regression,0.7450253091581049
1682,Tunisia,Wheat,mir_0.4_classic_linear_regression,0.7462956144028621
1683,Turkey,Apples,mir_0.4_lasso_400,0.536459284560165
1684,Turkey,Bananas,mir_0.4_classic_linear_regression,0.7598676915593594
1685,Turkey,Barley,lasso_400,0.44399210082300156
1686,Turkey,"Beans, dry",mir_0.4_classic_linear_regression,0.7389189216496201
1687,Turkey,Cereals (Rice Milled Eqv),mir_0.3_lasso_20,0.6644381506805772
1688,Turkey,Grapes,mir_0.3_lasso_0.02,0.6689433281325436
1689,Turkey,Maize,mir_0.4_classic_linear_regression,0.6680948056351683
1690,Turkey,Oranges,mir_0.5_classic_linear_regression,0.2972985456524674
1691,Turkey,"Peas, dry",mir_0.4_classic_linear_regression,0.4499171202303839
1692,Turkey,Potatoes,mir_0.5_classic_linear_regression,0.34786576922568146
1693,Turkey,Rapeseed,mir_0.4_classic_linear_regression,0.6700401041471731
1694,Turkey,"Rice, paddy",mir_0.3_lasso_400,0.7483199517524968
1695,Turkey,Rye,mir_0.3_lasso_400,0.5349545837449811
1696,Turkey,Sesame seed,lasso_2,0.5896481426224851
1697,Turkey,Soybeans,mir_0.3_lasso_200,0.7683930160439498
1698,Turkey,Sugar beet,mir_0.4_classic_linear_regression,0.6937806179004207
1699,Turkey,Sunflower seed,mir_0.4_classic_linear_regression,0.521347076756754
1700,Turkey,Tea,mir_0.4_classic_linear_regression,0.36105201710587764
1701,Turkey,"Tobacco, unmanufactured",mir_0.4_classic_linear_regression,0.5942424396074709
1702,Turkey,Tomatoes,mir_0.5_classic_linear_regression,0.5399088547564852
1703,Turkey,Wheat,mir_0.4_lasso_400,0.5436976006669252
1704,Tuvalu,Bananas,lasso_0.8,0.6852486829534954
1705,Uganda,Bananas,mir_0.4_classic_linear_regression,0.660514786373781
1706,Uganda,"Beans, dry",mir_0.5_classic_linear_regression,0.3756321816701539
1707,Uganda,Cassava,mir_0.4_classic_linear_regression,0.6365440095926247
1708,Uganda,Cereals (Rice Milled Eqv),mir_0.3_lasso_400,0.5143211963046133
1709,Uganda,"Cocoa, beans",mir_0.3_lasso_8,0.5372309179970527
1710,Uganda,"Coffee, green",lasso_20,0.48719229811886067
1711,Uganda,Maize,mir_0.3_lasso_400,0.4998757598705076
1712,Uganda,"Peas, dry",mir_0.2_lasso_400,0.4437834264773951
1713,Uganda,Potatoes,mir_0.4_classic_linear_regression,0.8781217665117581
1714,Uganda,"Rice, paddy",mir_0.3_lasso_400,0.6299694481066156
1715,Uganda,Sesame seed,mir_0.3_lasso_400,0.3960462060620642
1716,Uganda,Soybeans,mir_0.4_classic_linear_regression,0.6880930198167587
1717,Uganda,Sugar cane,mir_0.4_lasso_400,0.8601923636057309
1718,Uganda,Sunflower seed,mir_0.4_lasso_0.02,0.577013547608776
1719,Uganda,Sweet potatoes,mir_0.4_classic_linear_regression,0.7431541601507619
1720,Uganda,Tea,mir_0.3_lasso_400,-0.6172679488594845
1721,Uganda,"Tobacco, unmanufactured",mir_0.4_classic_linear_regression,0.6275364053690796
1722,Uganda,Tomatoes,mir_0.4_classic_linear_regression,0.753981123953404
1723,United Arab Emirates,Tomatoes,mir_0.4_classic_linear_regression,0.5919801858055909
1724,United Kingdom,Apples,mir_0.5_classic_linear_regression,0.19552792891905646
1725,United Kingdom,Barley,mir_0.4_classic_linear_regression,0.11677104431660967
1726,United Kingdom,Cereals (Rice Milled Eqv),mir_0.4_classic_linear_regression,0.4292752868748958
1727,United Kingdom,"Peas, dry",mir_0.3_lasso_400,0.6248213399011053
1728,United Kingdom,Potatoes,mir_0.3_lasso_2,0.6469830287025498
1729,United Kingdom,Rapeseed,mir_0.3_lasso_400,0.769271124003846
1730,United Kingdom,Rye,lasso_0.8,0.4770105073938784
1731,United Kingdom,Sugar beet,lasso_0.8,0.5622513998191409
1732,United Kingdom,Tomatoes,mir_0.4_classic_linear_regression,0.7080572413049386
1733,United Kingdom,Wheat,mir_0.4_lasso_0.02,0.6067173893300926
1734,United States,Apples,mir_0.4_classic_linear_regression,0.6357097864980701
1735,United States,Avocados,mir_0.4_lasso_0.02,0.671617233177094
1736,United States,Bananas,mir_0.4_classic_linear_regression,0.7144463441418256
1737,United States,Barley,mir_0.3_lasso_400,0.5717465633717027
1738,United States,"Beans, dry",mir_0.2_lasso_200,0.35839320845687894
1739,United States,Cereals (Rice Milled Eqv),mir_0.4_lasso_0.02,0.5911964590357937
1740,United States,"Coffee, green",mir_0.2_lasso_400,0.4085683267357766
1741,United States,Grapes,mir_0.4_classic_linear_regression,0.4254897775192158
1742,United States,Maize,mir_0.3_lasso_400,0.40838765580122816
1743,United States,Oranges,lasso_0.02,0.5040650853328702
1744,United States,"Peas, dry",mir_0.4_classic_linear_regression,0.6182833654310321
1745,United States,Potatoes,classic_linear_regression,0.5595338482227288
1746,United States,"Rice, paddy",lasso_30,0.5968456635661502
1747,United States,Rye,mir_0.2_lasso_20,0.6048035708884942
1748,United States,Soybeans,lasso_100,0.4841227599742056
1749,United States,Sugar beet,mir_0.2_lasso_50,0.580208302471463
1750,United States,Sugar cane,mir_0.2_lasso_200,0.32449866081733936
1751,United States,Sunflower seed,mir_0.4_lasso_400,0.5326530827488274
1752,United States,Sweet potatoes,mir_0.5_classic_linear_regression,0.26587480696629184
1753,United States,"Tobacco, unmanufactured",mir_0.3_lasso_8,0.5491701137979248
1754,United States,Tomatoes,mir_0.2_lasso_400,0.5129387863827105
1755,United States,Wheat,mir_0.4_classic_linear_regression,0.6183582392771413
1756,Uruguay,Apples,lasso_8,0.615637259740211
1757,Uruguay,Barley,mir_0.4_classic_linear_regression,0.6958926690283815
1758,Uruguay,"Beans, dry",mir_0.3_lasso_400,0.6294470657313951
1759,Uruguay,Cereals (Rice Milled Eqv),mir_0.4_classic_linear_regression,0.6384288531077351
1760,Uruguay,Grapes,mir_0.5_classic_linear_regression,0.3905172136718221
1761,Uruguay,Maize,lasso_0.8,0.5134377171969071
1762,Uruguay,Oranges,mir_0.3_lasso_100,0.7400893884468662
1763,Uruguay,"Peas, dry",mir_0.5_classic_linear_regression,-0.003577407509273378
1764,Uruguay,Potatoes,mir_0.4_lasso_0.02,0.44753912915223404
1765,Uruguay,"Rice, paddy",mir_0.5_classic_linear_regression,0.605944101888856
1766,Uruguay,Soybeans,lasso_0.8,0.4237417251207183
1767,Uruguay,Sugar cane,mir_0.3_lasso_400,0.6758078384856634
1768,Uruguay,Sunflower seed,mir_0.4_classic_linear_regression,0.8087793817141349
1769,Uruguay,Sweet potatoes,mir_0.5_classic_linear_regression,0.6719375275972885
1770,Uruguay,"Tobacco, unmanufactured",mir_0.4_classic_linear_regression,0.44933964230317636
1771,Uruguay,Tomatoes,mir_0.3_lasso_400,0.4884369043638921
1772,Uruguay,Wheat,mir_0.4_classic_linear_regression,0.40127070927903685
1773,Vanuatu,Bananas,mir_0.4_classic_linear_regression,0.6354836920713307
1774,Vanuatu,Cereals (Rice Milled Eqv),mir_0.4_lasso_0.02,-0.07461771512002047
1775,Vanuatu,"Cocoa, beans",lasso_400,0.3957788588738347
1776,Vanuatu,"Coffee, green",mir_0.5_classic_linear_regression,0.41034524891451496
1777,Vanuatu,Maize,mir_0.3_lasso_400,0.6471063443317254
1778,Vietnam,Bananas,mir_0.5_classic_linear_regression,0.35097525130162754
1779,Vietnam,"Beans, dry",mir_0.4_lasso_0.02,0.5987944677452988
1780,Vietnam,"Cashew nuts, with shell",mir_0.4_classic_linear_regression,0.601732616447501
1781,Vietnam,Cassava,mir_0.3_lasso_400,0.5369545641927371
1782,Vietnam,Cereals (Rice Milled Eqv),mir_0.4_lasso_0.02,0.5770061061101215
1783,Vietnam,"Coffee, green",mir_0.5_classic_linear_regression,0.33084824669308155
1784,Vietnam,Maize,lasso_0.02,0.5413746806026827
1785,Vietnam,Oranges,mir_0.3_lasso_400,0.5915091950189661
1786,Vietnam,Potatoes,mir_0.4_lasso_400,0.37703155043861414
1787,Vietnam,"Rice, paddy",lasso_0.8,0.32584151942862194
1788,Vietnam,Sesame seed,mir_0.4_lasso_400,0.3025641172721316
1789,Vietnam,Soybeans,mir_0.4_classic_linear_regression,0.6645175317239953
1790,Vietnam,Sugar cane,mir_0.4_classic_linear_regression,0.607251652492778
1791,Vietnam,Sweet potatoes,mir_0.5_classic_linear_regression,0.5517586145685023
1792,Vietnam,Tea,mir_0.3_lasso_400,0.5218191213426168
1793,Vietnam,"Tobacco, unmanufactured",mir_0.3_lasso_50,0.6367587757827018
1794,Zambia,Bananas,mir_0.3_classic_linear_regression,0.747003121349179
1795,Zambia,Cassava,lasso_400,0.4829774865146266
1796,Zambia,Cereals (Rice Milled Eqv),mir_0.5_classic_linear_regression,0.3605219672712209
1797,Zambia,Maize,lasso_0.8,0.585798628229357
1798,Zambia,Oranges,mir_0.5_classic_linear_regression,0.537264601149537
1799,Zambia,Potatoes,mir_0.5_classic_linear_regression,0.4638140038279793
1800,Zambia,Sunflower seed,mir_0.5_classic_linear_regression,0.22558275183314813
1801,Zambia,Sweet potatoes,lasso_0.5,0.6973088591425938
1802,Zambia,"Tobacco, unmanufactured",mir_0.2_lasso_400,0.40421347801504426
1803,Zambia,Tomatoes,mir_0.3_lasso_400,0.6190073295001693
1804,Zambia,Wheat,mir_0.4_classic_linear_regression,0.6812864520099339
1805,Zimbabwe,Apples,mir_0.4_classic_linear_regression,0.6685590102901582
1806,Zimbabwe,Bananas,mir_0.5_classic_linear_regression,0.5397615014720007
1807,Zimbabwe,Barley,mir_0.3_lasso_400,0.35974506459829425
1808,Zimbabwe,"Beans, dry",mir_0.3_lasso_400,0.49317627353877935
1809,Zimbabwe,Cassava,mir_0.3_lasso_400,0.6041199574968117
1810,Zimbabwe,Cereals (Rice Milled Eqv),mir_0.4_classic_linear_regression,0.5467507553611676
1811,Zimbabwe,Maize,mir_0.4_lasso_0.02,0.5683172472181535
1812,Zimbabwe,Oranges,mir_0.4_classic_linear_regression,0.6199478263273999
1813,Zimbabwe,Potatoes,mir_0.3_lasso_200,0.5012356091210899
1814,Zimbabwe,"Rice, paddy",mir_0.3_lasso_400,0.6486134768773805
1815,Zimbabwe,Soybeans,mir_0.3_lasso_400,0.7135586599787598
1816,Zimbabwe,Sugar cane,lasso_0.8,0.6178768836096693
1817,Zimbabwe,Sunflower seed,mir_0.4_classic_linear_regression,0.4004037084546168
1818,Zimbabwe,Sweet potatoes,lasso_2,0.3695018510683965
1819,Zimbabwe,Tea,lasso_400,0.12015396890467955
1820,Zimbabwe,"Tobacco, unmanufactured",lasso_2,0.5680896882129665
1821,Zimbabwe,Tomatoes,mir_0.3_lasso_400,0.7216975490337831
1822,Zimbabwe,Wheat,mir_0.5_classic_linear_regression,0.5069895097665298
